Sno,ID,Candidate,Constituency,Party,Criminal Cases,Education,Total Assets,Total Liabilities,Net Assets
4979,2256,Rejamond Ali Barbhuiya,SILCHAR,CPI(M),0,Graduate Professional,1164212,0,1164212
4980,5499,Rekha,DHAURAHRA,BJP,0,10th Pass,10435468,2375000,8060468
4981,6068,Rekha Das,ULUBERIA,BSP,0,8th Pass,27477,0,27477
4982,3195,Rekha Devi Yadav,SAMBHAL,Sanyukt Samajwadi Dal,0,Not Given,202000,0,202000
4983,7130,"Rengaraju, M.",PERAMBALUR,IND,0,8th Pass,1350950,0,1350950
4984,7302,Reniyabhai Shankarbhai Chaudhari,BARDOLI,Hindusthan Nirman Dal,0,Graduate,2184640,200000,1984640
4985,1766,Renuka Sinha,COOCHBEHAR,AITC,0,Graduate Professional,13017282,0,13017282
4986,7741,Resham Kahlon,ANANDPUR SAHIB,Bahujan Sangharshh Dal,0,8th Pass,470500,0,470500
4987,2443,Resham Malviya,BANSWARA,INC,0,12th Pass,25370874,6079932,19290942
4988,1063,Revasing Loku,GULBARGA,BJP,0,5th Pass,33293923,3500000,29793923
4989,7091,Revathi.A,MAYILADUTHURAI,IND,0,10th Pass,6097180,3045000,3052180
4990,403,Ribulaya Gogoi,JORHAT,AITC,0,10th Pass,1383171,0,1383171
4991,539,Richard D. Shabong,SHILLONG,CPI,0,12th Pass,1328273,0,1328273
4992,5414,Rijhendra Dahariya,RAIPUR,IND,0,10th Pass,180000,0,180000
4993,7246,Rina Mahendrakumar Zaveri,MUMBAI NORTH WEST,IND,0,Graduate Professional,4591000,50000,4541000
4994,4469,Rinki Kumari,BHAGALPUR,CPI(ML)L,7,Post Graduate,22192,0,22192
4995,1674,Rinku Kumar Tyagi,GHAZIABAD,IND,0,Others,31501000,4000000,27501000
4996,2241,Rinku Malakar,KARIMGANJ,SP,0,8th Pass,533500,13000,520500
4997,381,Rita Devi,AURANGABAD,SP,0,10th Pass,5136715,800000,4336715
4998,3255,Rita Tarai,JAJPUR,BJD,0,12th Pass,1622003,0,1622003
4999,741,Riti Pathak,SIDHI,BJP,0,Post Graduate,33416561,0,33416561
5000,4705,Ritu Rani Singh,DHANBAD,IND,2,10th Pass,1260459,728268,532191
5001,6812,Riyaz Ahmed Wani,SRINAGAR,IND,0,Graduate,30000,0,30000
5002,609,Rizwan Arshad,BANGALORE CENTRAL,INC,2,Graduate,31400000,0,31400000
5003,1179,Robert Romawia Royte,MIZORAM,IND,0,Post Graduate,346499910,0,346499910
5004,1099,Robin Mathews Narekattu,CHIKKBALLAPUR,SP,0,Post Graduate,251460907,97836250,153624657
5005,1241,Robin Singh,CHATRA,IND,0,10th Pass,6430000,0,6430000
5006,2998,Rod Ji,RAJGARH,IND,0,Literate,676000,0,676000
5007,2993,Rodmal Nagar,RAJGARH,BJP,0,Graduate,28569974,3586473,24983501
5008,4323,Rohan Singh,FATEHPUR SIKRI,Bahujan Mukti Party,0,5th Pass,1668371,0,1668371
5009,3591,Rohan Subhash Deshmukh,OSMANABAD,IND,0,Graduate,7275515,7510376,0
5010,7642,Rohit Gandhi,NAVSARI,IND,0,Graduate,14778143,600000,14178143
5011,4909,Rohit Madhusudan Mohanbhai,VADODARA,BSP,0,12th Pass,4795000,130000,4665000
5012,7665,Rohit Maingi,GURDASPUR,IND,0,12th Pass,1239600,0,1239600
5013,4561,Rohit Rajubhai Virjibhai,AHMEDABAD EAST,BSP,2,12th Pass,358900,185000,173900
5014,3584,Rohit Ramrushna More,MADHA,IND,0,Graduate Professional,342105,842166,0
5015,6538,Rohitbhai Mohanbhai Sagathiya,RAJKOT,Bahujan Mukti Party,0,Post Graduate,104000,238106,0
5016,3607,Rokade Milind Somnath,OSMANABAD,Bharipa Bahujan Mahasangh,0,Post Graduate,1112500,226000,886500
5017,5817,Roop Narayan Singh,UNNAO,IND,0,10th Pass,2600000,0,2600000
5018,3126,Roopa Chandra Singh,MORADABAD,IND,0,10th Pass,7677881,21833,7656048
5019,1002,Roshan Ali,NORTH EAST DELHI,National Loktantrik Party,0,Not Given,3351382,0,3351382
5020,3217,Roshan Lal Urf Roshan Kanaujia,SHAHJAHANPUR,IND,0,Graduate Professional,991198,0,991198
5021,4558,Roshan Priyavadan Shah,AHMEDABAD EAST,IND,0,Graduate Professional,27560000,800000,26760000
5022,5349,Roshan Priyvadan Shah,KHEDA,IND,0,Graduate Professional,27560000,807000,26753000
5023,3850,Rothod Digambar Ramrao,BEED,BSP,0,Graduate,11325000,1060000,10265000
5024,307,Roy Arackal,KOTTAYAM,SDPI,0,10th Pass,513300,0,513300
5025,1345,Rubina Khan,NEW DELHI,IND,0,Graduate,602439,0,602439
5026,1282,Ruby Yadav,SOUTH DELHI,IND,0,Post Graduate,10797222,0,10797222
5027,3265,Rudranarayan Pany,DHENKANAL,BJP,5,Graduate,267145,0,267145
5028,3778,Rudregowda,HASSAN,Jai Vijaya Bharathi Party,0,Graduate Professional,3640000,1450000,2190000
5029,1842,Rudresh Dayappa Dodamani,BIJAPUR,IND,0,Post Graduate,2090000,400000,1690000
5030,2178,Rudresh Ramanna Hadagali,HAVERI,IND,0,Graduate,4006360,176924,3829436
5031,3449,Rugha Ram Choudhary Advocate,JODHPUR,IND,0,Graduate Professional,4180402,0,4180402
5032,4236,Rukmani,DAUSA,Socialist Party (India),0,Literate,2767391,175000,2592391
5033,5514,Rukmani Devi,FATEHPUR,Pragatisheel Manav Samaj Party,0,Literate,1130000,0,1130000
5034,1663,Ruksana,BAGHPAT,IND,0,Illiterate,562000,0,562000
5035,3635,Rupali Tamboli,PUNE,IND,0,Graduate,14136754,1950000,12186754
5036,3906,Rupanand Soi,MAHASAMUND,IND,0,12th Pass,185433,0,185433
5037,2892,Rupsingh Hembrom,SINGHBHUM,IND,0,10th Pass,4305000,0,4305000
5038,3742,Ruth Manorama,BANGALORE SOUTH,JD(S),0,Post Graduate,14950943,1189000,13761943
5039,1703,Ruvez Alam Rahi,GAUTAM BUDHHA NAGAR,National Loktantrik Party,0,12th Pass,337000,0,337000
5040,2164,S Bheemappa,BELLARY,CPI(ML) Red star,0,8th Pass,18900,0,18900
5041,7887,S Krishna Reddy,HYDERABAD,INC,0,Graduate,25397000,369391,25027609
5042,2548,S P Mahadevappa,MYSORE,JD(U),0,10th Pass,925000,150000,775000
5043,4054,S Periyakaruppan,SIVAGANGA,IND,0,10th Pass,4190000,1566338,2623662
5044,1969,S Radhakrishnan,PATHANAMTHITTA,IND,0,12th Pass,1875000,0,1875000
5045,1959,S Radhamani,PATHANAMTHITTA,SUCI(C),0,Graduate,16880,0,16880
5046,601,S S Mallikarjun,DAVANAGERE,INC,6,Graduate,645637999,66208771,579429228
5047,6935,S. Balamurali,CHENNAI SOUTH,IND,0,Graduate,289100,0,289100
5048,6915,S. Balu,CHENNAI SOUTH,IND,0,Graduate Professional,845000,263732,581268
5049,3432,S. Buta Singh,JALORE,IND,0,Doctorate,59509479,1132860,58376619
5050,6478,S. Chandraiah,NIZAMABAD,IND,0,Graduate,2116000,500,2115500
5051,6945,S. Charumathi,CHENNAI SOUTH,IND,0,8th Pass,850000,0,850000
5052,5585,S. Chitrakala,PONDICHERRY,JD(U),0,Graduate,5255000,1460000,3795000
5053,6924,S. Devadoss,CHENNAI SOUTH,IND,0,12th Pass,25000,0,25000
5054,5573,S. Ezhilarasan,PONDICHERRY,IND,0,Graduate,70500,30000,40500
5055,3760,S. Govinda Nayaka,CHAMARAJANAGAR,IND,0,10th Pass,2151000,100000,2051000
5056,4064,S. Krishnamoorthy,PONDICHERRY,BSP,0,8th Pass,990200,10000,980200
5057,6432,S. Lakshman Rao,SECUNDERABAD,IND,0,Graduate Professional,424203,0,424203
5058,2589,S. Meetyanaik,CHITRADURGA,SP,0,Graduate,890000,100000,790000
5059,6927,S. Parthiban,CHENNAI SOUTH,IND,0,10th Pass,14805512,0,14805512
5060,6941,S. Pragasam,CHENNAI SOUTH,IND,0,Graduate Professional,10902944,0,10902944
5061,3930,S. Rajendran,VILUPPURAM,AIADMK,0,Graduate,6200000,2371331,3828669
5062,6936,S. Rajeshwari,CHENNAI SOUTH,IND,0,5th Pass,0,0,0
5063,5569,S. Sanjivganthi,PONDICHERRY,IND,0,Graduate Professional,750,0,750
5064,2221,S. Satish Salian,SHIMOGA,IND,0,12th Pass,617300,80750,536550
5065,6925,S. Seethalakshmi,CHENNAI SOUTH,Tamil Nadu Makkal Congress,0,Doctorate,4180000,1900000,2280000
5066,6946,S. Sesu Raj,CHENNAI SOUTH,IND,0,Others,500000,50000,450000
5067,7928,S. Shiva Shankar,MAHBUBNAGAR,IND,0,Post Graduate,1214200,0,1214200
5068,5579,S. Sudarsanan,PONDICHERRY,IND,0,8th Pass,261000,0,261000
5069,6937,S. Veeramani,CHENNAI SOUTH,IND,0,Post Graduate,2242000,0,2242000
5070,7498,S.Arivudainambi,MADURAI,IND,0,Graduate Professional,261000,0,261000
5071,3782,S.B. Rajegowda,HASSAN,IND,0,Others,25000,0,25000
5072,1952,S.B.Basheer,ALAPPUZHA,IND,0,5th Pass,50000,0,50000
5073,2577,S.B.Hanumantharayappa,TUMKUR,IND,0,12th Pass,787507,0,787507
5074,6845,S.D. Krishnakumar,CHENNAI CENTRAL,RPI(A),0,12th Pass,1960000,822000,1138000
5075,5465,S.Devi,VILUPPURAM,IND,8,10th Pass,5575000,1200000,4375000
5076,6294,S.Elumalai,ARANI,IND,0,5th Pass,6362653,0,6362653
5077,7497,S.Ganesan,MADURAI,IND,0,10th Pass,230000,0,230000
5078,3835,S.Girija,CUDDALORE,IND,0,Post Graduate,370000,0,370000
5079,7429,S.K.Dineshkumar,TIRUPPUR,IND,0,10th Pass,92000,0,92000
5080,7891,S.Khaja Moinuddin,HYDERABAD,All India Azaad Congress Party,0,Graduate,3020000,150000,2870000
5081,4288,S.Lakshmanan,KALLAKURICHI,IND,0,8th Pass,575000,0,575000
5082,6365,S.Madhaiyan,KALLAKURICHI,IND,0,Illiterate,550000,44000,506000
5083,4334,S.Manickavasagam,MADURAI,IND,0,Illiterate,20000,0,20000
5084,6301,S.Manikandan,ARANI,IND,0,12th Pass,165324,0,165324
5085,3781,S.N. Mallappa,HASSAN,IND,0,12th Pass,3765750,255000,3510750
5086,4043,S.Natarajan,TIRUCHIRAPPALLI,BSP,0,12th Pass,6585500,1050000,5535500
5087,605,S.P.Muddahanumegowda,TUMKUR,INC,0,Graduate Professional,30273812,0,30273812
5088,4665,S.R. Anchal,KORBA,IND,0,Post Graduate,230000,0,230000
5089,6846,S.R. Vijayakumar,CHENNAI CENTRAL,AIADMK,0,Graduate Professional,13401510,350483,13051027
5090,7925,S.R.Premaiah,MAHBUBNAGAR,Pyramid Party of India,0,12th Pass,611000,0,611000
5091,6305,S.Ramamoorthy,ARANI,IND,0,10th Pass,230000,0,230000
5092,3993,S.S. Subhan Khan,DAVANAGERE,IND,0,Post Graduate,76000,0,76000
5093,6922,S.S.Radhakrishnan,CHENNAI SOUTH,IND,0,Post Graduate,42980572,1359520,41621052
5094,6362,S.Sakthivel,KALLAKURICHI,BSP,0,Others,1355000,0,1355000
5095,6298,S.Senthilnathan,ARANI,IND,0,Post Graduate,6676752,1837784,4838968
5096,2523,S.Siddaramaiah Heggade,BANGALORE RURAL,IND,1,12th Pass,477000,0,477000
5097,4045,S.Sridhar,TIRUCHIRAPPALLI,CPI(M),0,Post Graduate,199925,89859,110066
5098,6938,S.V. Ramani,CHENNAI SOUTH,INC,0,Graduate,1598751,255309,1343442
5099,2816,Saba Ahmad,GIRIDIH,JVM(P),1,Graduate Professional,5820782,0,5820782
5100,4443,Sabda Ram Rabha,KOKRAJHAR,IND,0,Graduate Professional,3607000,0,3607000
5101,1681,Sabir,GHAZIABAD,IND,0,Others,1836155,16555,1819600
5102,7237,Sabir Mehandi Hasan,MUMBAI NORTH EAST,IND,0,5th Pass,11506000,500000,11006000
5103,6065,Sabir Uddin Molla,ULUBERIA,CPI(M),0,Graduate,178532,0,178532
5104,5944,Sable Namdev Sahebrao,MUMBAI SOUTH CENTRAL,IND,0,Graduate,6935466,1259570,5675896
5105,708,Sabu Varghese,IDUKKI,BJP,0,Graduate Professional,9755000,386540,9368460
5106,2242,Sabuj Das,KARIMGANJ,IND,0,10th Pass,332000,0,332000
5107,1960,Sabukutty Joy (Sabu Puthuchera),PATHANAMTHITTA,Social Action Party,1,Post Graduate,21739967,2025000,19714967
5108,3277,Sabyasachi Mahapatra,CUTTACK,CPI(ML) Red star,0,Graduate,600,0,600
5109,3336,Sabyasachi Mohapatra,PURI,Kalinga Sena,0,Graduate Professional,484637,21840,462797
5110,7344,Sachada Habib Ishabhai,JAMNAGAR,IND,1,Illiterate,1031045,0,1031045
5111,7258,Sachin Damodar Shingda,PALGHAR,IND,0,10th Pass,42874357,5223972,37650385
5112,5920,Sachin Narayan Pawar,MUMBAI SOUTH,Bahujan Mukti Party,0,12th Pass,914709,0,914709
5113,1401,Sachin Pandurangji Raut Alias Gurubhau,WARDHA,IND,0,12th Pass,600000,0,600000
5114,3411,Sachin Pilot,AJMER,INC,0,Post Graduate,53934000,0,53934000
5115,4984,Sachin Singh,FARRUKHABAD,IND,1,Graduate,30876925,895209,29981716
5116,2500,Sachintra Debbarma,TRIPURA EAST,INC,0,Graduate Professional,28560336,0,28560336
5117,2197,Sadanand Deshbhandari,UTTARA KANNADA,IND,0,Graduate,3348114,598550,2749564
5118,3990,Sadhan Chatterjee,MALDAHA DAKSHIN,IND,0,Graduate Professional,14981015,0,14981015
5119,5512,Sadhavi Niranjan Jyoti,FATEHPUR,BJP,1,12th Pass,4123779,176616,3947163
5120,6274,"Sadhu Muthu Kristnan Erajandran, T.M.S.",ARAKKONAM,IND,0,Doctorate,0,0,0
5121,6138,Sadhu Singh,FATEHGARH SAHIB,INC,0,10th Pass,7335200,0,7335200
5122,4901,Sadia Vrajalal Pababhai,PORBANDAR,BSP,0,Graduate,1672300,184409,1487891
5123,6173,"Sadre Alam Khan,",DARBHANGA,Akhil Bhartiya Mithila Party,0,10th Pass,1726698,0,1726698
5124,3886,Sadulla Asdulla Inamdar,BEED,IND,0,10th Pass,200000,0,200000
5125,151,Safdar Ismail,NAWADA,IND,0,Graduate Professional,8605000,25000,8580000
5126,7351,Safiya Mamadbhai Hajibhai,JAMNAGAR,IND,0,5th Pass,36000,0,36000
5127,1712,Safruddin,GAUTAM BUDHHA NAGAR,IND,0,10th Pass,17029000,0,17029000
5128,1229,Sagar Ram,CHATRA,Akhil Bharat Hindu Mahasabha,0,Literate,700000,0,700000
5129,802,Sagar Singh Manaki,SUNDARGARH,Kosal Kranti Dal,0,Graduate,5069000,0,5069000
5130,6472,Sagar Suddala,NIZAMABAD,Bahujan Mukti Party,0,Graduate,90000,0,90000
5131,532,Sahaba Ahmed,KALIABOR,IND,0,Graduate Professional,10104000,0,10104000
5132,5783,Sahadat Ali Khan,RAE BARELI,IND,0,Not Given,1200000,0,1200000
5133,4723,Sahadeo Soren,DUMKA,AAP,0,Post Graduate,10977580,0,10977580
5134,4449,Sahadev Das,MANGALDOI,BPF,0,Post Graduate,1036784,0,1036784
5135,1156,Sahadev Jal,KALAHANDI,Bahujan Mukti Party,0,Graduate,1199800,0,1199800
5136,6729,Sahar Naqvi,RAE BARELI,Lok Dal,0,Graduate,173000,0,173000
5137,749,Sahdev Singh Paraste,SHAHDOL,National Peoples Party,0,Post Graduate,1586000,150000,1436000
5138,4886,Sahnur Ali,MANGALDOI,IND,0,10th Pass,2001874,215000,1786874
5139,3914,Sahukar Bhaskar,RAJNANDGAON,IND,0,8th Pass,2335477,150000,2185477
5140,5337,Saiyad Abubakar Ibrahim,JAMNAGAR,SP,0,5th Pass,1468000,14000,1454000
5141,7354,Saiyad Altafhusen Abdullahmiya,JUNAGADH,IND,0,5th Pass,251000,0,251000
5142,5308,Saiyad Mohsinmiya Hedarmiya,BHARUCH,Bahujan Mukti Party,0,8th Pass,2135000,0,2135000
5143,4895,Saiyed Mehmood Ahmed,NAVSARI,IND,0,10th Pass,102000,0,102000
5144,3380,Saiyyad Afser Ibrahim,PUNE,SP,0,8th Pass,80991201,619000,80372201
5145,6037,Sajal Adhikari,HOOGHLY,CPI(ML)L,0,Post Graduate,1416000,0,1416000
5146,6793,Sajal Das,BIRBHUM,Bahujan Mukti Party,1,Graduate,53733,0,53733
5147,6802,Sajal Kumar Das,HOWRAH,IND,0,12th Pass,89469,0,89469
5148,2243,Sajalendu Malakar,KARIMGANJ,IND,0,10th Pass,417000,0,417000
5149,6784,Sajan Kumar Jha,MADHEPURA,Jai Maha Bharath Party,0,Graduate,3228000,25000,3203000
5150,4760,Sajan Singh,DEWAS,IND,0,5th Pass,320000,0,320000
5151,1925,Saji Thuruthikunnel,CHALAKUDY,SHS,3,12th Pass,3017995,1206000,1811995
5152,4024,Sajiya Haidar,RANCHI,IND,0,12th Pass,22851217,6348982,16502235
5153,2825,Sajjadur Rab Hasami,GIRIDIH,IND,0,12th Pass,550000,0,550000
5154,453,Sajjan Singh,ROHTAK,IND,0,Illiterate,2761000,250000,2511000
5155,4755,Sajjan Singh Verma,DEWAS,INC,0,Post Graduate,65670004,250694,65419310
5156,7193,Sakharam Pandurang Dunghav,MUMBAI NORTH,Maharashtra Parivartan Sena (T),0,10th Pass,50000,0,50000
5157,6726,Sakil Ahmad,RAE BARELI,IND,0,8th Pass,155000,0,155000
5158,3860,Saksamudre Bhagwan Kachruba,BEED,Bahujan Mukti Party,0,Others,2407094,535000,1872094
5159,6440,Sakthi Satyavathi,SECUNDERABAD,Pyramid Party of India,0,10th Pass,71000,0,71000
5160,4294,Sakthivel S,SALEM,IND,0,8th Pass,3100000,0,3100000
5161,5683,Sakthivel.S.P,NAMAKKAL,IND,0,5th Pass,1265000,0,1265000
5162,5821,Saktimohan Malik,ARAMBAG,CPI(M),1,Post Graduate,8292881,0,8292881
5163,3220,Sakuntala Laguri,KEONJHAR,BJD,0,10th Pass,101531625,0,101531625
5164,5709,Saleem Ahmad,KANPUR,BSP,0,Graduate,18452369,2862168,15590201
5165,2171,Saleem Azeez Ahmed,HAVERI,INC,0,Post Graduate,59573517,0,59573517
5166,3057,Saleem Iqbal Shervani,AONLA,INC,7,Graduate,353932000,0,353932000
5167,1682,Saleem Malik,GHAZIABAD,IND,0,8th Pass,10000,0,10000
5168,4510,Salik Ram Jogi,BILASPUR,IND,0,Post Graduate,650000,67000,583000
5169,525,Salil Saha,TRIPURA WEST,AAP,0,Post Graduate,41153192,1973987,39179205
5170,2322,Salim Gujar,CHURU,IND,0,Literate,201000,0,201000
5171,2888,Salkhan Murmu,SINGHBHUM,Jharkhand Disom Party,3,Post Graduate,6252094,500000,5752094
5172,3333,Salma Shriniwas Kulkarni,PARBHANI,AAP,0,Post Graduate,1956452,470000,1486452
5173,5651,Salman Ajimullah Hasmi,THANE,Rashtriya Aam Party,0,8th Pass,877400,0,877400
5174,4313,Salman Khursheed,FARRUKHABAD,INC,0,Post Graduate,123886145,2855000,121031145
5175,170,Sam P Mathew,WAYANAD,CPI(ML) Red star,4,12th Pass,1934280,0,1934280
5176,5338,Sama Yusuf,JAMNAGAR,BSP,1,8th Pass,383200,40125,343075
5177,6385,Samala Ravinder,CHEVELLA,BSP,0,Post Graduate,1400000,600000,800000
5178,1789,Saman Pathak,DARJEELING,CPI(M),4,Graduate,1959732,2142,1957590
5179,4157,Samaresh Singh,DHANBAD,JVM(P),15,10th Pass,9949808,672954,9276854
5180,1379,Sambare Dinkar Tukaram,BULDHANA,IND,0,10th Pass,10000,0,10000
5181,6989,Sambath.M,DHARMAPURI,IND,0,8th Pass,485060,0,485060
5182,5213,Sambhaji Devidas Patil,DHULE,Bahujan Mukti Party,0,8th Pass,932080,0,932080
5183,5820,Sambhunath Malik,ARAMBAG,INC,0,Post Graduate,6425000,0,6425000
5184,3280,Samir Dey,CUTTACK,BJP,1,Graduate Professional,19960747,6719742,13241005
5185,6034,Samiran Das,BOLPUR,BSP,0,10th Pass,100000,0,100000
5186,1267,Sampat Singh,HISAR,INC,0,Post Graduate,62661560,14371778,48289782
5187,1205,Sampath Kumar,CHAMARAJANAGAR,AAP,0,Graduate Professional,20951240,2190000,18761240
5188,7383,Sampath. K. Thiru,SRIPERUMBUDUR,IND,0,Graduate,95596,28500,67096
5189,1089,Sampathu N,MYSORE,IND,0,Graduate Professional,16127000,1200000,14927000
5190,3537,Sampatrao Shamrao Pawar Patil,KOLHAPUR,Peasants And Workers Party of India,2,Graduate,11600046,2192330,9407716
5191,5134,Sampatti Bai Alias Sunita Verma,TONK-SAWAI MADHOPUR,IND,0,10th Pass,950500,0,950500
5192,7794,Sampuran Singh,FIROZPUR,IND,0,12th Pass,1287246,0,1287246
5193,3822,Samrat Ghosh,JANGIPUR,BJP,0,Graduate Professional,3771352,1250000,2521352
5194,2062,Samser,BHIWANI-MAHENDRAGARH,National Loktantrik Party,0,Literate,161000,0,161000
5195,529,Samsul Alam,KALIABOR,AITC,0,Graduate,605000,0,605000
5196,4858,Samsul Hoque,BARPETA,IND,0,8th Pass,732000,0,732000
5197,7556,Samuel. A.S.,THOOTHUKKUDI,IND,0,Literate,150000,0,150000
5198,7964,Sanapa Pommaiah,KHAMMAM,IND,0,Not Given,50000,0,50000
5199,1549,Sanat Kumar Tripathi,SIDHI,Bhartiya Shakti Chetna Party,1,12th Pass,1615000,0,1615000
5200,2696,Sandeep,MUNGER,AAP,0,Graduate Professional,5790000,750000,5040000
5201,493,Sandeep Dikshit,EAST DELHI,INC,0,Post Graduate,73671067,8872174,64798893
5202,3545,Sandeep Gundopant Sankpal,KOLHAPUR,IND,0,10th Pass,419925,8410,411515
5203,3124,Sandeep Kumar,MORADABAD,Sarva Samaj Kalyan Party,0,Graduate,1160000,0,1160000
5204,6005,Sandeep Pandurang Parte,RAIGAD,Hindustan Janta Party,0,Literate,271966000,203000,271763000
5205,1589,Sandeep Soni,BALAGHAT,IND,1,Graduate,31006,0,31006
5206,5415,Sandeep Tiwari,RAIPUR,AAP,1,Post Graduate,950818,0,950818
5207,1387,Sandesh Ashok Ambedkar,BULDHANA,Bahujan Mukti Party,0,Post Graduate,1280500,0,1280500
5208,941,Sandesh Bhivram Bhalekar,RAMTEK,AIFB,0,Graduate Professional,1003000,0,1003000
5209,3672,Sandip Amrutrao Mozar,SATARA,IND,10,Graduate Professional,6204277,1745000,4459277
5210,1108,Sandip Kisanrao Wankhede,AKOLA,IND,0,Graduate,50000,0,50000
5211,5321,Sandis Mavjibhai Laxmanbhai,SURAT,IND,0,10th Pass,81575,0,81575
5212,7334,Sangada Kumari Induben Nathubhai,DAHOD,IND,0,12th Pass,10000,0,10000
5213,5293,Sangani Vijaybhai Dineshbhai,AMRELI,Yuva Sarkar,0,8th Pass,575000,0,575000
5214,1186,Sanganna A. Karadi,KOPPAL,BJP,1,10th Pass,12127000,6848000,5279000
5215,806,Sangeeta Kumari Singh Deo,BOLANGIR,BJP,3,Graduate,62357000,3817340,58539660
5216,6795,Sanghamitra Mukherjee,HOOGHLY,Rashtriya Janasachetan Party (R.J.P.),0,12th Pass,132000,0,132000
5217,5935,Sanghapal Hirachand Gadekar,MUMBAI SOUTH CENTRAL,Ambedkarite Party of India,0,Graduate,42083,0,42083
5218,4415,Sanghmitra Maurya,MAINPURI,BSP,1,Graduate Professional,17494581,0,17494581
5219,3249,Sangram Keshari Jena,BHADRAK,INC,5,Post Graduate,10108428,23025000,0
5220,6387,Sanike Ram Gopal Yadav,CHEVELLA,IND,0,10th Pass,2115500,494000,1621500
5221,4747,Saniram Hembrom,RAJMAHAL,IND,0,10th Pass,1090000,0,1090000
5222,2054,Sanjay,SONIPAT,IND,0,10th Pass,15800000,0,15800000
5223,790,Sanjay Bhoi,BARGARH,INC,0,Graduate,25786368,3000000,22786368
5224,2462,Sanjay Choudhary,RAJSAMAND,IND,0,Graduate,9990000,420000,9570000
5225,5652,Sanjay Dilip Kumar Das,THANE,IND,0,Graduate,11518516,555000,10963516
5226,7222,Sanjay Dina Patil,MUMBAI NORTH EAST,NCP,3,Graduate,19904204,0,19904204
5227,985,Sanjay Gandhi,CHANDNI CHOWK,Braj Vikas Party,0,12th Pass,151747504,0,151747504
5228,3159,Sanjay Kapoor,PILIBHIT,INC,0,Graduate Professional,76385000,3330000,73055000
5229,35,Sanjay Kewat,KARAKAT,BSP,0,Graduate,1997000,0,1997000
5230,596,Sanjay Kothari,DHARWAD,IND,0,Graduate,2958023,0,2958023
5231,2311,Sanjay Kumar,ALIGARH,IND,0,5th Pass,1000,0,1000
5232,2433,Sanjay Kumar,CHITTORGARH,BSP,0,10th Pass,5560400,700000,4860400
5233,2713,Sanjay Kumar,NALANDA,BSP,0,10th Pass,920000,25000,895000
5234,3162,Sanjay Kumar,PILIBHIT,Naitik Party,0,Literate,47000,32000,15000
5235,4397,Sanjay Kumar,HARDOI,Bhartiya Krishak Dal,0,Graduate,552200,0,552200
5236,4461,Sanjay Kumar,BANKA,BSP,1,10th Pass,1800000,1200000,600000
5237,4463,Sanjay Kumar,BANKA,CPI,3,Post Graduate,23633247,9460885,14172362
5238,6167,Sanjay Kumar Jha,DARBHANGA,JD(U),0,Post Graduate,181383957,0,181383957
5239,502,Sanjay Kumar Rai,SOUTH DELHI,BSP,1,12th Pass,5839937,0,5839937
5240,4457,Sanjay Kumar Rishidev,ARARIA,CPI(ML)L,1,Literate,14175,0,14175
5241,3279,Sanjay Kumar Sahoo,CUTTACK,IND,0,Others,1050960,0,1050960
5242,3382,Sanjay Laxman Padwal,PUNE,Bhartiya Navjawan Sena (Paksha),0,10th Pass,95000,0,95000
5243,1388,Sanjay Mahadev Wankhade,BULDHANA,IND,0,Graduate,2037000,260000,1777000
5244,17,Sanjay Maurya,FARIDABAD,IND,0,8th Pass,143541,0,143541
5245,469,Sanjay Meshack,ANDAMAN & NICOBAR ISLANDS,AAP,0,10th Pass,57497526,633088,56864438
5246,1493,Sanjay Nilkanth Gawande,CHANDRAPUR,IND,0,12th Pass,2170000,0,2170000
5247,5895,Sanjay Nirupam,MUMBAI NORTH,INC,9,Graduate,57290996,3739000,53551996
5248,5856,Sanjay Nivrutti Hivrale,JALNA,Ambedkar National Congress,0,8th Pass,401000,0,401000
5249,4197,Sanjay S/O Laxman Solanki,KHANDWA,BSP,1,Graduate,3646000,830000,2816000
5250,3533,Sanjay Sadashiv Mandalik,KOLHAPUR,SHS,0,Post Graduate,11672709,920570,10752139
5251,7238,Sanjay Saoji Deshpande,MUMBAI NORTH EAST,IND,0,10th Pass,6818000,1423000,5395000
5252,5025,Sanjay Shakya,KANNAUJ,IND,0,Graduate Professional,1636000,600000,1036000
5253,5269,Sanjay Singh,PURNIA,IND,0,10th Pass,106700,0,106700
5254,4480,Sanjay Singh,KATIHAR,IND,0,Post Graduate,10830016,202000,10628016
5255,6740,Sanjay Tiwari,SITAPUR,Naitik Party,0,12th Pass,2108742,0,2108742
5256,1399,Sanjaybhau Narayanrao Chidam,WARDHA,IND,0,12th Pass,5610091,50000,5560091
5257,3655,Sanjaykaka Patil,SANGLI,BJP,0,10th Pass,108791027,19198050,89592977
5258,7300,Sanjaykumar Somnathbhai Raval,BANASKANTHA,AAP,0,Graduate Professional,34785000,9985000,24800000
5259,5104,Sanjeet Kumar,DAUSA,AAP,0,Doctorate,4465861,1823880,2641981
5260,6695,Sanjeev,LUCKNOW,Bahujan Kranti Party (Marxwad-Ambedkarwad),2,Post Graduate,1730850,900000,830850
5261,5653,Sanjeev Ganesh Naik,THANE,NCP,0,12th Pass,148635752,43986747,104649005
5262,1679,Sanjeev Kumar,GHAZIABAD,IND,0,Post Graduate,5671309,0,5671309
5263,2822,Sanjeev Kumar Mahato,GIRIDIH,IND,0,12th Pass,813000,0,813000
